_time,Unit-Name,new-email,message,Agent,Location
2016-10-31T08:53:37.427-0400,Business_Unit2,User6176@virginia.edu,Email Opened,,
2016-10-31T08:53:34.470-0400,Business_Unit1,User1717@virginia.edu,Clicked Link,Mozilla/5.0 (Windows NT 6.1; Trident/7.0; rv:11.0) like Gecko,On Grounds
2016-10-31T08:53:31.145-0400,Business_Unit3,User2118@virginia.edu,Email Opened,,
2016-10-31T08:53:11.958-0400,Business_Unit1,User2342@virginia.edu,Submitted Data,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko,On Grounds
2016-10-31T08:53:04.092-0400,Business_Unit1,User7399@virginia.edu,Clicked Link,"Mozilla/5.0 (iPhone; CPU iPhone OS 9_3_3 like Mac OS X) AppleWebKit/601.1.46 (KHTML, like Gecko) Version/9.0 Mobile/13G34 Safari/601.1",Off Grounds
2016-10-31T08:53:02.759-0400,Business_Unit3,User6178@virginia.edu,Submitted Data,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko,On Grounds
2016-10-31T08:52:59.108-0400,Business_Unit1,User6233@virginia.edu,Email Opened,,
2016-10-31T08:52:55.026-0400,Business_Unit1,User7399@virginia.edu,Email Opened,,
2016-10-31T08:52:52.224-0400,Business_Unit1,User2342@virginia.edu,Clicked Link,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko,On Grounds
2016-10-31T08:52:51.423-0400,Business_Unit3,User6178@virginia.edu,Clicked Link,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko,On Grounds
2016-10-31T08:52:42.490-0400,Business_Unit1,User1736@virginia.edu,Submitted Data,"Mozilla/5.0 (iPhone; CPU iPhone OS 9_3_5 like Mac OS X) AppleWebKit/601.1.46 (KHTML, like Gecko) Version/9.0 Mobile/13G36 Safari/601.1",On Grounds
2016-10-31T08:52:27.497-0400,Business_Unit1,User5600@virginia.edu,Clicked Link,"Mozilla/5.0 (iPhone; CPU iPhone OS 10_0_2 like Mac OS X) AppleWebKit/602.1.50 (KHTML, like Gecko) Version/10.0 Mobile/14A456 Safari/602.1",On Grounds
2016-10-31T08:52:06.069-0400,Business_Unit3,User1696@virginia.edu,Email Opened,,
2016-10-31T08:51:10.843-0400,Business_Unit1,User6514@virginia.edu,Submitted Data,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko,On Grounds
2016-10-31T08:50:52.260-0400,Business_Unit1,User1466@virginia.edu,Submitted Data,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko,On Grounds
2016-10-31T08:50:46.212-0400,Business_Unit1,User1806@virginia.edu,Submitted Data,"Mozilla/5.0 (iPhone; CPU iPhone OS 10_0_2 like Mac OS X) AppleWebKit/602.1.50 (KHTML, like Gecko) Version/10.0 Mobile/14A456 Safari/602.1",Off Grounds
2016-10-31T08:50:42.023-0400,Business_Unit1,User1466@virginia.edu,Clicked Link,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko,On Grounds
2016-10-31T08:50:27.065-0400,Business_Unit1,User6514@virginia.edu,Clicked Link,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko,On Grounds
2016-10-31T08:50:18.745-0400,Business_Unit1,User1466@virginia.edu,Email Opened,,
2016-10-31T08:49:56.616-0400,Business_Unit1,User1806@virginia.edu,Clicked Link,"Mozilla/5.0 (iPhone; CPU iPhone OS 10_0_2 like Mac OS X) AppleWebKit/602.1.50 (KHTML, like Gecko) Version/10.0 Mobile/14A456 Safari/602.1",Off Grounds
2016-10-31T08:49:49.696-0400,Business_Unit1,User1806@virginia.edu,Email Opened,,
2016-10-31T08:49:36.376-0400,Business_Unit3,User71@virginia.edu,Submitted Data,Mozilla/5.0 (compatible; MSIE 10.0; Windows NT 6.1; Trident/6.0),Off Grounds
2016-10-31T08:49:32.383-0400,Business_Unit1,User2967@virginia.edu,Clicked Link,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko,On Grounds
2016-10-31T08:49:13.707-0400,Business_Unit3,User6030@virginia.edu,Clicked Link,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko,On Grounds
2016-10-31T08:49:10.039-0400,Business_Unit3,User71@virginia.edu,Clicked Link,Mozilla/5.0 (compatible; MSIE 10.0; Windows NT 6.1; Trident/6.0),Off Grounds
2016-10-31T08:49:06.613-0400,Business_Unit1,User8207@virginia.edu,Email Opened,,
2016-10-31T08:48:30.446-0400,Business_Unit1,User5600@virginia.edu,Email Opened,,
2016-10-31T08:48:21.905-0400,Business_Unit1,User8126@virginia.edu,Clicked Link,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko,On Grounds
2016-10-31T08:48:14.060-0400,Business_Unit2,User5911@virginia.edu,Email Opened,,
2016-10-31T08:48:04.132-0400,Business_Unit1,User8126@virginia.edu,Submitted Data,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko,On Grounds
2016-10-31T08:48:04.084-0400,Business_Unit2,User6442@virginia.edu,Email Opened,,
2016-10-31T08:47:41.666-0400,Business_Unit2,User1805@virginia.edu,Submitted Data,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko,On Grounds
2016-10-31T08:47:31.745-0400,Business_Unit1,User1736@virginia.edu,Email Opened,,
2016-10-31T08:47:27.527-0400,Business_Unit1,User8126@virginia.edu,Email Opened,,
2016-10-31T08:47:24.159-0400,Business_Unit2,User1805@virginia.edu,Clicked Link,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko,On Grounds
2016-10-31T08:47:17.560-0400,Business_Unit2,User1805@virginia.edu,Email Opened,,
2016-10-31T08:46:02.165-0400,Business_Unit2,User5364@virginia.edu,Email Opened,,
2016-10-31T08:45:56.255-0400,Business_Unit3,User647@virginia.edu,Submitted Data,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko,On Grounds
2016-10-31T08:45:48.799-0400,Business_Unit2,User8523@virginia.edu,Email Opened,,
2016-10-31T08:45:40.535-0400,Business_Unit3,User647@virginia.edu,Clicked Link,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko,On Grounds
2016-10-31T08:45:40.018-0400,Business_Unit3,User2000@virginia.edu,Email Opened,,
2016-10-31T08:45:27.370-0400,Business_Unit2,User646@virginia.edu,Submitted Data,Mozilla/5.0 (Windows NT 6.1; rv:49.0) Gecko/20100101 Firefox/49.0,On Grounds
2016-10-31T08:45:09.424-0400,Business_Unit1,User8612@virginia.edu,Email Opened,,
2016-10-31T08:45:06.776-0400,Business_Unit2,User1061@virginia.edu,Submitted Data,"Mozilla/5.0 (iPhone; CPU iPhone OS 10_0_2 like Mac OS X) AppleWebKit/602.1.50 (KHTML, like Gecko) Version/10.0 Mobile/14A456 Safari/602.1",Off Grounds
2016-10-31T08:45:00.640-0400,Business_Unit2,User8874@virginia.edu,Clicked Link,Mozilla/5.0 (Windows NT 6.3; Trident/7.0; rv:11.0) like Gecko,Off Grounds
2016-10-31T08:44:55.971-0400,Business_Unit2,User646@virginia.edu,Clicked Link,Mozilla/5.0 (Windows NT 6.1; rv:49.0) Gecko/20100101 Firefox/49.0,On Grounds
2016-10-31T08:44:54.792-0400,Business_Unit2,User1061@virginia.edu,Clicked Link,"Mozilla/5.0 (iPhone; CPU iPhone OS 10_0_2 like Mac OS X) AppleWebKit/602.1.50 (KHTML, like Gecko) Version/10.0 Mobile/14A456 Safari/602.1",Off Grounds
2016-10-31T08:44:52.908-0400,Business_Unit2,User1061@virginia.edu,Email Opened,,
2016-10-31T08:44:25.131-0400,Business_Unit1,User8612@virginia.edu,Clicked Link,"Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/54.0.2840.71 Safari/537.36",On Grounds
2016-10-31T08:44:00.791-0400,Business_Unit3,User6480@virginia.edu,Submitted Data,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko,On Grounds
2016-10-31T08:43:35.296-0400,Business_Unit1,User6649@virginia.edu,Email Opened,,
2016-10-31T08:43:27.365-0400,Business_Unit2,User8874@virginia.edu,Email Opened,,
2016-10-31T08:43:01.578-0400,Business_Unit1,User5350@virginia.edu,Submitted Data,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/54.0.2840.71 Safari/537.36",On Grounds
2016-10-31T08:42:59.337-0400,Business_Unit3,User6480@virginia.edu,Clicked Link,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko,On Grounds
2016-10-31T08:42:50.042-0400,Business_Unit1,User3068@virginia.edu,Clicked Link,"Mozilla/5.0 (iPhone; CPU iPhone OS 10_0_2 like Mac OS X) AppleWebKit/602.1.50 (KHTML, like Gecko) Version/10.0 Mobile/14A456 Safari/602.1",Off Grounds
2016-10-31T08:42:46.485-0400,Business_Unit1,User5350@virginia.edu,Clicked Link,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/54.0.2840.71 Safari/537.36",On Grounds
2016-10-31T08:42:44.644-0400,Business_Unit1,User5350@virginia.edu,Email Opened,,
2016-10-31T08:42:33.278-0400,Business_Unit1,User7317@virginia.edu,Email Opened,,
2016-10-31T08:42:29.546-0400,Business_Unit1,User4400@virginia.edu,Submitted Data,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko,On Grounds
2016-10-31T08:42:20.786-0400,Business_Unit1,User4400@virginia.edu,Clicked Link,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko,On Grounds
2016-10-31T08:42:09.685-0400,Business_Unit1,User1819@virginia.edu,Submitted Data,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/54.0.2840.71 Safari/537.36",On Grounds
2016-10-31T08:41:48.695-0400,Business_Unit1,User1819@virginia.edu,Clicked Link,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/54.0.2840.71 Safari/537.36",On Grounds
2016-10-31T08:41:44.653-0400,Business_Unit1,User1819@virginia.edu,Email Opened,,
2016-10-31T08:41:40.418-0400,Business_Unit2,User8471@virginia.edu,Submitted Data,"Mozilla/5.0 (Linux; Android 6.0.1; SM-G920P Build/MMB29K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/54.0.2840.68 Mobile Safari/537.36",Off Grounds
2016-10-31T08:41:28.169-0400,Business_Unit1,User8217@virginia.edu,Email Opened,,
2016-10-31T08:41:20.524-0400,Business_Unit2,User8471@virginia.edu,Clicked Link,"Mozilla/5.0 (Linux; Android 6.0.1; SM-G920P Build/MMB29K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/54.0.2840.68 Mobile Safari/537.36",Off Grounds
2016-10-31T08:41:16.212-0400,Business_Unit3,User4418@virginia.edu,Clicked Link,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/54.0.2840.71 Safari/537.36",On Grounds
2016-10-31T08:41:01.335-0400,Business_Unit2,User8561@virginia.edu,Email Opened,,
2016-10-31T08:40:36.251-0400,Business_Unit2,User8471@virginia.edu,Email Opened,,
2016-10-31T08:40:03.355-0400,Business_Unit2,User8347@virginia.edu,Submitted Data,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko,On Grounds
2016-10-31T08:39:53.198-0400,Business_Unit3,User8659@virginia.edu,Email Opened,,
2016-10-31T08:39:48.163-0400,Business_Unit2,User8347@virginia.edu,Clicked Link,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko,On Grounds
2016-10-31T08:39:19.292-0400,Business_Unit1,User2460@virginia.edu,Submitted Data,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko,On Grounds
2016-10-31T08:39:08.651-0400,Business_Unit1,User2460@virginia.edu,Clicked Link,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko,On Grounds
2016-10-31T08:39:06.123-0400,Business_Unit4,User7246@virginia.edu,Email Opened,,
2016-10-31T08:39:04.432-0400,Business_Unit1,User1779@virginia.edu,Email Opened,,
2016-10-31T08:39:03.479-0400,Business_Unit3,User6955@virginia.edu,Submitted Data,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko,On Grounds
2016-10-31T08:39:02.164-0400,Business_Unit3,User8199@virginia.edu,Submitted Data,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko,On Grounds
2016-10-31T08:38:54.377-0400,Business_Unit3,User6955@virginia.edu,Clicked Link,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko,On Grounds
2016-10-31T08:38:29.548-0400,Business_Unit3,User8199@virginia.edu,Clicked Link,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko,On Grounds
2016-10-31T08:38:29.244-0400,Business_Unit4,User4828@virginia.edu,Clicked Link,Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0),Off Grounds
2016-10-31T08:38:22.457-0400,Business_Unit2,User8561@virginia.edu,Clicked Link,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko,On Grounds
2016-10-31T08:38:03.183-0400,Business_Unit2,User8561@virginia.edu,Submitted Data,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko,On Grounds
2016-10-31T08:38:01.515-0400,Business_Unit3,User5740@virginia.edu,Email Opened,,
2016-10-31T08:37:51.785-0400,Business_Unit1,User6856@virginia.edu,Submitted Data,"Mozilla/5.0 (iPad; CPU OS 9_3_5 like Mac OS X) AppleWebKit/601.1.46 (KHTML, like Gecko) Version/9.0 Mobile/13G36 Safari/601.1",Off Grounds
2016-10-31T08:37:38.775-0400,Business_Unit1,User4525@virginia.edu,Clicked Link,"Mozilla/5.0 (iPhone; CPU iPhone OS 10_0_2 like Mac OS X) AppleWebKit/602.1.50 (KHTML, like Gecko) Version/10.0 Mobile/14A456 Safari/602.1",Off Grounds
2016-10-31T08:37:26.523-0400,Business_Unit1,User4525@virginia.edu,Email Opened,,
2016-10-31T08:37:23.840-0400,Business_Unit1,User1011@virginia.edu,Email Opened,,
2016-10-31T08:37:20.420-0400,Business_Unit1,User6856@virginia.edu,Clicked Link,"Mozilla/5.0 (iPad; CPU OS 9_3_5 like Mac OS X) AppleWebKit/601.1.46 (KHTML, like Gecko) Version/9.0 Mobile/13G36 Safari/601.1",Off Grounds
2016-10-31T08:37:05.958-0400,Business_Unit1,User6815@virginia.edu,Submitted Data,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko,On Grounds
2016-10-31T08:37:00.266-0400,Business_Unit4,User4828@virginia.edu,Submitted Data,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.79 Safari/537.36 Edge/14.14393",Off Grounds
2016-10-31T08:36:55.293-0400,Business_Unit2,User2138@virginia.edu,Email Opened,,
2016-10-31T08:36:21.346-0400,Business_Unit1,User6815@virginia.edu,Clicked Link,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko,On Grounds
2016-10-31T08:36:20.240-0400,Business_Unit2,User3066@virginia.edu,Submitted Data,Mozilla/5.0 (Windows NT 6.1; rv:49.0) Gecko/20100101 Firefox/49.0,On Grounds
2016-10-31T08:36:07.543-0400,Business_Unit2,User5115@virginia.edu,Clicked Link,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko,On Grounds
2016-10-31T08:35:58.968-0400,Business_Unit2,User3066@virginia.edu,Clicked Link,Mozilla/5.0 (Windows NT 6.1; rv:49.0) Gecko/20100101 Firefox/49.0,On Grounds
2016-10-31T08:35:50.501-0400,Business_Unit1,User8197@virginia.edu,Clicked Link,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko,On Grounds
2016-10-31T08:35:45.109-0400,Business_Unit1,User4315@virginia.edu,Email Opened,,
2016-10-31T08:35:40.438-0400,Business_Unit1,User2304@virginia.edu,Email Opened,,
2016-10-31T08:35:38.535-0400,Business_Unit3,User2318@virginia.edu,Submitted Data,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_6) AppleWebKit/602.2.14 (KHTML, like Gecko) Version/10.0.1 Safari/602.2.14",Off Grounds
2016-10-31T08:35:34.934-0400,Business_Unit2,User6168@virginia.edu,Email Opened,,
2016-10-31T08:35:26.767-0400,Business_Unit2,User5915@virginia.edu,Submitted Data,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko,On Grounds
2016-10-31T08:35:22.976-0400,Business_Unit3,User2318@virginia.edu,Email Opened,,
2016-10-31T08:35:18.864-0400,Business_Unit2,User5915@virginia.edu,Clicked Link,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko,On Grounds
2016-10-31T08:35:04.690-0400,Business_Unit4,User3755@virginia.edu,Submitted Data,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko,On Grounds
2016-10-31T08:35:01.360-0400,Business_Unit3,User1318@virginia.edu,Submitted Data,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko,On Grounds
2016-10-31T08:34:55.155-0400,Business_Unit3,User1318@virginia.edu,Clicked Link,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko,On Grounds
2016-10-31T08:34:54.359-0400,Business_Unit2,User4154@virginia.edu,Submitted Data,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko,On Grounds
2016-10-31T08:34:54.327-0400,Business_Unit4,User3755@virginia.edu,Clicked Link,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko,On Grounds
2016-10-31T08:34:52.743-0400,Business_Unit3,User1318@virginia.edu,Email Opened,,
2016-10-31T08:34:45.663-0400,Business_Unit2,User4154@virginia.edu,Clicked Link,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko,On Grounds
2016-10-31T08:34:37.515-0400,Business_Unit1,User2099@virginia.edu,Email Opened,,
2016-10-31T08:34:29.470-0400,Business_Unit1,User3920@virginia.edu,Email Opened,,
2016-10-31T08:34:15.129-0400,Business_Unit3,User4284@virginia.edu,Clicked Link,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko,On Grounds
2016-10-31T08:33:04.560-0400,Business_Unit1,User4323@virginia.edu,Submitted Data,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko,On Grounds
2016-10-31T08:32:42.347-0400,Business_Unit1,User3381@virginia.edu,Clicked Link,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko,On Grounds
2016-10-31T08:32:36.633-0400,Business_Unit2,User5471@virginia.edu,Submitted Data,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko,On Grounds
2016-10-31T08:32:33.126-0400,Business_Unit3,User981@virginia.edu,Email Opened,,
2016-10-31T08:32:31.935-0400,Business_Unit1,User4323@virginia.edu,Clicked Link,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko,On Grounds
2016-10-31T08:32:30.524-0400,Business_Unit2,User5471@virginia.edu,Clicked Link,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko,On Grounds
2016-10-31T08:32:12.615-0400,Business_Unit3,User6818@virginia.edu,Clicked Link,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko,On Grounds
2016-10-31T08:32:00.809-0400,Business_Unit1,User8571@virginia.edu,Email Opened,,
2016-10-31T08:31:43.484-0400,Business_Unit1,User2737@virginia.edu,Submitted Data,Mozilla/5.0 (Windows NT 6.1; Trident/7.0; rv:11.0) like Gecko,On Grounds
2016-10-31T08:31:36.319-0400,Business_Unit4,User2444@virginia.edu,Clicked Link,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:45.0) Gecko/20100101 Firefox/45.0,On Grounds
2016-10-31T08:31:02.712-0400,Business_Unit1,User883@virginia.edu,Submitted Data,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko,On Grounds
2016-10-31T08:30:53.617-0400,Business_Unit1,User2737@virginia.edu,Clicked Link,Mozilla/5.0 (Windows NT 6.1; Trident/7.0; rv:11.0) like Gecko,On Grounds
2016-10-31T08:30:50.903-0400,Business_Unit3,User6818@virginia.edu,Submitted Data,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko,On Grounds
2016-10-31T08:30:29.504-0400,Business_Unit2,User2377@virginia.edu,Clicked Link,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko,On Grounds
2016-10-31T08:30:29.072-0400,Business_Unit1,User883@virginia.edu,Clicked Link,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko,On Grounds
2016-10-31T08:30:25.383-0400,Business_Unit1,User6888@virginia.edu,Clicked Link,"Mozilla/5.0 (Linux; Android 5.1.1; LG-H634 Build/LMY47V) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/54.0.2840.68 Mobile Safari/537.36",Off Grounds
2016-10-31T08:30:13.226-0400,Business_Unit2,User7117@virginia.edu,Email Opened,,
2016-10-31T08:30:08.459-0400,Business_Unit1,User6888@virginia.edu,Email Opened,,
2016-10-31T08:29:54.171-0400,Business_Unit2,User2377@virginia.edu,Submitted Data,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko,On Grounds
2016-10-31T08:29:39.045-0400,Business_Unit1,User4808@virginia.edu,Email Opened,,
2016-10-31T08:29:29.450-0400,Business_Unit2,User4737@virginia.edu,Submitted Data,"Mozilla/5.0 (Linux; Android 7.0; Nexus 6P Build/NBD90X) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/54.0.2840.68 Mobile Safari/537.36",Off Grounds
2016-10-31T08:29:11.530-0400,Business_Unit2,User4737@virginia.edu,Clicked Link,"Mozilla/5.0 (Linux; Android 7.0; Nexus 6P Build/NBD90X) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/54.0.2840.68 Mobile Safari/537.36",Off Grounds
2016-10-31T08:29:09.310-0400,Business_Unit2,User4737@virginia.edu,Email Opened,,
2016-10-31T08:27:54.194-0400,Business_Unit1,User3041@virginia.edu,Submitted Data,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko,On Grounds
2016-10-31T08:27:49.035-0400,Business_Unit1,User3920@virginia.edu,Submitted Data,Mozilla/5.0 (Windows NT 10.0; WOW64; Trident/7.0; rv:11.0) like Gecko,On Grounds
2016-10-31T08:27:43.918-0400,Business_Unit3,User8417@virginia.edu,Submitted Data,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko,On Grounds
2016-10-31T08:27:42.264-0400,Business_Unit2,User1365@virginia.edu,Email Opened,,
2016-10-31T08:27:35.529-0400,Business_Unit1,User3041@virginia.edu,Clicked Link,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko,On Grounds
2016-10-31T08:27:32.504-0400,Business_Unit3,User7044@virginia.edu,Email Opened,,
2016-10-31T08:27:31.580-0400,Business_Unit1,User3920@virginia.edu,Clicked Link,Mozilla/5.0 (Windows NT 10.0; WOW64; Trident/7.0; rv:11.0) like Gecko,On Grounds
2016-10-31T08:27:29.226-0400,Business_Unit3,User8417@virginia.edu,Email Opened,,
2016-10-31T08:27:26.327-0400,Business_Unit3,User8417@virginia.edu,Clicked Link,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko,On Grounds
2016-10-31T08:27:16.382-0400,Business_Unit2,User5755@virginia.edu,Clicked Link,"Mozilla/5.0 (Linux; Android 5.0.1; SCH-I545 Build/LRX22C) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/53.0.2785.124 Mobile Safari/537.36",Off Grounds
2016-10-31T08:27:04.827-0400,Business_Unit2,User5755@virginia.edu,Submitted Data,"Mozilla/5.0 (Linux; Android 5.0.1; SCH-I545 Build/LRX22C) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/53.0.2785.124 Mobile Safari/537.36",Off Grounds
2016-10-31T08:26:53.506-0400,Business_Unit1,User2545@virginia.edu,Email Opened,,
2016-10-31T08:26:48.666-0400,Business_Unit1,User1229@virginia.edu,Submitted Data,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko,On Grounds
2016-10-31T08:26:30.378-0400,Business_Unit2,User5755@virginia.edu,Email Opened,,
2016-10-31T08:26:22.023-0400,Business_Unit2,User5525@virginia.edu,Submitted Data,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko,On Grounds
2016-10-31T08:25:55.351-0400,Business_Unit2,User5525@virginia.edu,Clicked Link,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko,On Grounds
2016-10-31T08:25:54.031-0400,Business_Unit2,User7777@virginia.edu,Submitted Data,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko,On Grounds
2016-10-31T08:25:44.882-0400,Business_Unit2,User7777@virginia.edu,Clicked Link,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko,On Grounds
2016-10-31T08:25:43.457-0400,Business_Unit1,User8321@virginia.edu,Clicked Link,"Mozilla/5.0 (iPhone; CPU iPhone OS 10_0_2 like Mac OS X) AppleWebKit/602.1.50 (KHTML, like Gecko) Version/10.0 Mobile/14A456 Safari/602.1",Off Grounds
2016-10-31T08:25:42.222-0400,Business_Unit1,User1229@virginia.edu,Clicked Link,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko,On Grounds
2016-10-31T08:25:36.355-0400,Business_Unit3,User5857@virginia.edu,Email Opened,,
2016-10-31T08:25:21.624-0400,Business_Unit1,User666@virginia.edu,Clicked Link,"Mozilla/5.0 (iPhone; CPU iPhone OS 9_1 like Mac OS X) AppleWebKit/601.1.46 (KHTML, like Gecko) Version/9.0 Mobile/13B143 Safari/601.1",Off Grounds
2016-10-31T08:25:08.687-0400,Business_Unit1,User7161@virginia.edu,Email Opened,,
2016-10-31T08:25:01.268-0400,Business_Unit1,User4632@virginia.edu,Submitted Data,"Mozilla/5.0 (iPhone; CPU iPhone OS 9_3_5 like Mac OS X) AppleWebKit/601.1.46 (KHTML, like Gecko) Version/9.0 Mobile/13G36 Safari/601.1",Off Grounds
